rubro,codigo_proveedor,nombre_o_denominacion_proveedor,medio,provincia_medio,descripcion_anunciante,campania,periodo,tipo_de_orden,ord_pub,total_neto,total_con_iva,es_canje
Grafica,13751,PRODUCCIONES PUBLIEXPRESS SA,REVISTA PRONTO,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_32405,117600.0,129948.0,no
Grafica,13920,IMPREBA S.A.,DIARIO POPULAR,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_32261,143598.61,173754.32,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Ministerio de Justicia y Derechos Humanos,Aviso Legal,2017-09-01,DA 448-09,2017_32172,64260.0,77754.6,no
Grafica,11112,S.A. LA NACION,LA NACION,Capital Federal,Ministerio de Justicia y Derechos Humanos,Aviso Legal,2017-09-01,DA 448-09,2017_32171,296326.36,358554.9,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Ministerio de Trabajo Empleo y Seguridad Social,Aviso Legal,2017-09-01,DA 448-09,2017_32174,18686.4,22610.54,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Ministerio de Turismo,Aviso Legal,2017-09-01,DA 448-09,2017_32189,64627.2,78198.91,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Ministerio de Turismo,Aviso Legal,2017-09-01,DA 448-09,2017_32190,35037.0,42394.77,no
Grafica,16265,MINNIG GUSTAVO,REVISTA UNION PARA LA INTEGRACION INDUSTRIAL,Capital Federal,Nucleoelectrica Argentina S.A.,"NucleoelÃƒÂ£Ã¢â‚¬Â°Ctrica Argentina S.A. - ""EnergÃƒÂ£Ã‚Â�A Que Une""",2017-09-01,DA 448-09,2017_32143,6000.0,7260.0,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Banco Central de la Republica Argentina (Bcra),Aviso Legal,2017-09-01,DA 448-09,2017_31826,4810.32,5820.49,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Ministerio de Salud,Aviso Legal,2017-09-01,DA 448-09,2017_31796,63066.6,76310.59,no
Grafica,13920,IMPREBA S.A.,DIARIO POPULAR,Capital Federal,Ministerio de Salud,Aviso Legal,2017-09-01,DA 448-09,2017_31799,123084.52,148932.27,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-09-01,DA 448-09,2017_31815,19385.13,19869.76,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-09-01,DA 448-09,2017_31816,105019.2,127073.23,no
Grafica,14082,EDITORIAL ATLANTIDA S.A.,REVISTA PAPARAZZI,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_31806,57290.0,69320.9,no
Grafica,14082,EDITORIAL ATLANTIDA S.A.,REVISTA GENTE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_31807,114665.0,138744.65,no
Grafica,13920,IMPREBA S.A.,DIARIO POPULAR,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_31803,241880.0,292674.8,no
Grafica,11246,EDITORIAL PERFIL S.A.,PERFIL,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_31804,221748.0,268315.08,no
Grafica,15805,COOP.DE TRABAJO LAVACA LTDA.,REVISTA MU,Capital Federal,Cent.- Sec. de Cultura,"Ministerio de Cultura -Ideas, Pensemos Juntos el Futuro",2017-09-01,DA 448-09,2017_31632,15000.0,15375.0,no
Grafica,17398,LAS EDIC.INDEPENDIENTES S.A.,REVISTA INROCKUPTIBLES,Capital Federal,Cent.- Sec. de Cultura,"Ministerio de Cultura -Ideas, Pensemos Juntos el Futuro",2017-09-01,DA 448-09,2017_31636,15000.0,15375.0,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_31607,14359.36,14718.34,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,I.N.S.S.J.P. (Pami),Aviso Legal,2017-09-01,DA 448-09,2017_31380,23696.64,28672.93,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,I.N.S.S.J.P. (Pami),Aviso Legal,2017-09-01,DA 448-09,2017_31381,4786.45,4906.11,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,I.N.S.S.J.P. (Pami),Aviso Legal,2017-09-01,DA 448-09,2017_31383,12846.9,15544.75,no
Grafica,15398,ARTE GRAFICO EDITORIAL ARG. SA,CLARIN,Capital Federal,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DA 448-09,2017_31328,0.0,0.0,no
Grafica,11112,S.A. LA NACION,LA NACION,Capital Federal,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DA 448-09,2017_31330,0.0,0.0,no
Grafica,11246,EDITORIAL PERFIL S.A.,PERFIL,Capital Federal,Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia y Derechos Humanos - Ii Congreso Bienal de Seguridad JurÃƒÂ£Ã‚Â­Dica y Democracia en IberoamÃƒÂ£Ã‚Â©Rica,2017-09-01,DA 448-09,2017_31329,0.0,0.0,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_31260,91974.25,111288.84,no
Grafica,11246,EDITORIAL PERFIL S.A.,REVISTA NOTICIAS,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_31246,192049.0,232379.29,no
Grafica,11112,S.A. LA NACION,LA NACION,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_31259,560411.34,678097.72,no
Grafica,15398,ARTE GRAFICO EDITORIAL ARG. SA,CLARIN,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_31252,624070.0,755124.7,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Ministerio de Turismo,Aviso Legal,2017-09-01,DA 448-09,2017_31240,76113.68,92097.55,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Ministerio de Justicia y Derechos Humanos,Aviso Legal,2017-09-01,DA 448-09,2017_31154,8485.07,8697.2,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Ministerio de Justicia y Derechos Humanos,Aviso Legal,2017-09-01,DA 448-09,2017_31155,31326.75,37905.37,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Ministerio de Justicia y Derechos Humanos,Aviso Legal,2017-09-01,DA 448-09,2017_31146,8485.07,8697.2,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Ministerio de Justicia y Derechos Humanos,Aviso Legal,2017-09-01,DA 448-09,2017_31147,31326.75,37905.37,no
Grafica,11246,EDITORIAL PERFIL S.A.,PERFIL,Capital Federal,Ministerio de Salud,Aviso Legal,2017-09-01,DA 448-09,2017_31090,77127.3,93324.03,no
Grafica,13920,IMPREBA S.A.,DIARIO POPULAR,Capital Federal,Ministerio de Salud,Aviso Legal,2017-09-01,DA 448-09,2017_31092,93226.34,112803.87,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Sec.P/Tecnol.Cien.Y Innov.Prod,Aviso Legal,2017-09-01,DA 448-09,2017_31017,43375.5,52484.36,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Sec.P/Tecnol.Cien.Y Innov.Prod,Aviso Legal,2017-09-01,DA 448-09,2017_31018,86262.17,104377.23,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,I.N.S.S.J.P. (Pami),Aviso Legal,2017-09-01,DA 448-09,2017_31020,23696.64,28672.93,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,I.N.S.S.J.P. (Pami),Aviso Legal,2017-09-01,DA 448-09,2017_31021,4786.45,4906.11,no
Grafica,13920,IMPREBA S.A.,DIARIO POPULAR,Capital Federal,I.N.S.S.J.P. (Pami),Aviso Legal,2017-09-01,DA 448-09,2017_31022,41028.17,49644.09,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,I.N.S.S.J.P. (Pami),Aviso Legal,2017-09-01,DA 448-09,2017_31023,12846.9,15544.75,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Ministerio de Salud,Aviso Legal,2017-09-01,DA 448-09,2017_30934,116858.0,141398.18,no
Grafica,18745,GRUPO CONCEPTO SPORTS S.R.L.,OLE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_30994,41900.0,50699.0,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Ministerio de Salud,Aviso Legal,2017-09-01,DA 448-09,2017_30932,94786.56,114691.74,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Ministerio de Salud,Aviso Legal,2017-09-01,DA 448-09,2017_30923,17405.28,17840.41,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Ministerio de Salud,Aviso Legal,2017-09-01,DA 448-09,2017_30920,15664.75,16056.37,no
Grafica,11246,EDITORIAL PERFIL S.A.,REVISTA NOTICIAS,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_30448,192049.0,232379.29,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-09-01,DA 448-09,2017_30731,19385.13,19869.76,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-09-01,DA 448-09,2017_30732,65063.25,78726.53,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,I.N.S.S.J.P. (Pami),Aviso Legal,2017-09-01,DA 448-09,2017_30730,3916.19,4014.09,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-09-01,DA 448-09,2017_30646,65063.25,78726.53,no
Grafica,11112,S.A. LA NACION,LA NACION,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_29640,486839.73,589076.07,no
Grafica,11112,S.A. LA NACION,LA NACION,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_29641,425984.76,515441.56,no
Grafica,11112,S.A. LA NACION,LA NACION,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_29642,425984.76,515441.56,no
Grafica,11246,EDITORIAL PERFIL S.A.,PERFIL,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_29452,95839.2,115965.43,no
Grafica,17027,ROBERTI DIEGO NICOLAS,REVISTA LA URDIMBRE,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26939,10000.0,10000.0,no
Grafica,17152,BRUNO MARIO JOSE,NUEVO CICLO,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26943,15000.0,15000.0,no
Grafica,17793,COOP.DE TRAB.EX TRAB.CRITICA,REVISTA CITRICA,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26950,15000.0,15375.0,no
Grafica,14290,AZNAREZ CARLOS ALBERTO,RESUMEN LATINOAMERICANO Y DEL TERCER MUNDO,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26952,10000.0,10000.0,no
Grafica,15805,COOP.DE TRABAJO LAVACA LTDA.,REVISTA MU,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26953,15000.0,15375.0,no
Grafica,18444,COOPERATIVA DE TRABAJO LA TABA LIMITADA,REVISTA LA TABA,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26954,7000.0,7175.0,no
Grafica,14704,LLUMA AGUSTINA,BALLETIN DANCE,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26956,10000.0,10250.0,no
Grafica,17398,LAS EDIC.INDEPENDIENTES S.A.,REVISTA INROCKUPTIBLES,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26957,15000.0,15375.0,no
Grafica,17846,PORTALUPPI PEREZ RODOLFO DANIE,REVISTA CORREO DEL ARTE,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26958,7000.0,7000.0,no
Grafica,14517,HOGAR DE LA MADRE TRES VECES ADMIRABLE,REVISTA LA PULSEADA,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26959,10000.0,10250.0,no
Grafica,17339,GIL ADRIANA DEL VALLE,REVISTA LINK,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26960,7000.0,7000.0,no
Grafica,17049,ASOC.CIVIL COLECTIVO AL MARGEN,REVISTA AL MARGEN,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26961,10000.0,10000.0,no
Grafica,17858,MENDEZ GISELLE ARACELI,PERIODICO ANDEN,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26963,7000.0,7000.0,no
Grafica,18311,SANCHEZ CAMILA,REVISTA HAMARTIA,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26964,10000.0,10000.0,no
Grafica,18136,REVISTA CRISIS ASOCIACION CIVI,REVISTA CRISIS,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26965,15000.0,15000.0,no
Grafica,17897,SIGNORELLI ADRIAN EMILIO,REVISTA EL MUNDO DEL HERRAJE,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26966,10000.0,10000.0,no
Grafica,17897,SIGNORELLI ADRIAN EMILIO,MAGAZINE DENTAL,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26969,10000.0,12100.0,no
Grafica,18174,TEMARTE S.R.L.,REVISTA MAPA DE LAS ARTES,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26970,10000.0,10250.0,no
Grafica,18239,KAHN SANTIAGO FEDERICO,MATEN AL MENSAJERO,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26971,10000.0,12100.0,no
Grafica,17429,IVANKOVIC JUAN VICTORIO FELIX,REV.PRODUCCION AGROINDUSTRIAL D.,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26972,10000.0,10000.0,no
Grafica,12375,BUENAS ARTES S.R.L.,REVISTA QUE HACEMOS,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26973,10000.0,10250.0,no
Grafica,15961,UDENIO P. Y GUERSCHUNY H. S.H.,REVISTA HACIENDO CINE,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26937,10000.0,10250.0,no
Grafica,17002,PECORA MARIA RENEE,PERIODICO VAS,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26938,10000.0,10000.0,no
Grafica,17060,GUAGLIANONE RICARDO AGUSTIN,REVISTA EL ADAN,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26941,10000.0,10000.0,no
Grafica,17115,GOTHELF FABIO ARIEL,REVISTA MI BELGRANO,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26942,15000.0,15375.0,no
Grafica,17205,G Y H CONTENIDOS SRL,LLEGAS A BUENOS AIRES,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26944,10000.0,11050.0,no
Grafica,17601,PARODI NATALIA PAMELA,PERIODICO TODO PASA,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26945,7000.0,7000.0,no
Grafica,17758,GASSI DIEGO EDUARDO,DALE,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26946,10000.0,10250.0,no
Grafica,18023,VAMOS VIENDO S.R.L.,REVISTA BARCELONA,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26948,30000.0,30750.0,no
Grafica,17788,KOHAN MIGUEL,ACTUALIDAD PSICOLOGICA,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Vamos las Bandas,2017-09-01,DA 448-09,2017_26951,10000.0,10000.0,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_32538,21022.2,25436.86,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Banco Central de la Republica Argentina (Bcra),Aviso Legal,2017-09-01,DA 448-09,2017_31800,9620.64,11640.97,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_31707,21022.2,25436.86,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_31148,47393.28,57345.87,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_30952,56010.24,67772.39,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Cent.- Ente Nac.Reg. de Electr,Aviso Legal,2017-09-01,DA 448-09,2017_30946,14359.36,14718.34,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_30726,47393.28,57345.87,no
Grafica,13920,IMPREBA S.A.,DIARIO POPULAR,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_30585,82056.35,99288.18,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_30584,30365.4,36742.13,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_30558,25693.8,31089.5,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_30566,9572.9,9812.22,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_30559,9572.9,9812.22,no
Grafica,11303,EDITORIAL LA PAGINA S.A.,PAGINA 12,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_30560,25693.8,31089.5,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DA 448-09,2017_31150,436233.6,527842.66,no
Grafica,11246,EDITORIAL PERFIL S.A.,REVISTA FORTUNA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_28775,147526.0,178506.46,no
Grafica,13166,DIARIO LA UNION S.A.,LA UNION,Catamarca,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_31957,2349.0,2595.65,no
Grafica,11072,EDITORIAL CHACO S.A.,NORTE,Chaco,Ministerio de Justicia y Derechos Humanos,Aviso Legal,2017-09-01,DA 448-09,2017_33303,30518.4,33722.83,no
Grafica,11072,EDITORIAL CHACO S.A.,NORTE,Chaco,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_31955,49817.82,55048.69,no
Grafica,18548,AMPLITUD S.A.,DIARIO PRIMERA LINEA,Chaco,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_31956,7560.0,7749.0,no
Grafica,11072,EDITORIAL CHACO S.A.,NORTE,Chaco,Ministerio de Salud,Aviso Legal,2017-09-01,DA 448-09,2017_31093,14305.5,15807.58,no
Grafica,11060,IMPRESORA PATAGONICA S.A.,CRONICA,Chubut,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_30592,28605.8,29320.95,no
Grafica,11049,LA VOZ DEL INTERIOR S.A.,LA VOZ DEL INTERIOR,Cordoba,Ministerio de Justicia y Derechos Humanos,Aviso Legal,2017-09-01,DA 448-09,2017_33283,26362.67,31898.83,no
Grafica,15518,BIAIN INIGO CANDIDO,INFONEGOCIOS,Cordoba,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_31952,5000.0,6050.0,no
Grafica,11049,LA VOZ DEL INTERIOR S.A.,LA VOZ DEL INTERIOR,Cordoba,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DA 448-09,2017_31954,367336.48,444477.14,no
Grafica,11049,LA VOZ DEL INTERIOR S.A.,LA VOZ DEL INTERIOR,Cordoba,I.N.S.S.J.P. (Pami),Aviso Legal,2017-09-01,DA 448-09,2017_31715,11716.74,14177.26,no
